id,Unnamed: 0,area,meanHeight,medianHeight,maxHeight,growth_rate,height_rate,area_rate
IL677,15.5,11932.8125,22.32392816239446,23.57758428571428,53.04633428571428,0.9700877361795858,0.9700877361795858,5.256888072165149
IL678,9.5,23129.35,21.121041028942685,18.904151428571428,94.47915142857144,0.8251062064095749,0.8251062064095749,9.274596645225488
IL681,16.5,9752.558823529413,14.1460353130732,14.071155462184876,44.571155462184876,0.28807802720677955,0.28807802720677955,7.418936862080575
IL683,9.0,14772.052631578947,22.051906040359512,22.305985563909775,54.727038195488724,1.45445863666518,1.45445863666518,8.84223069525799
IL687,9.0,6415.263157894737,24.254274691261706,24.020350751879697,45.28350864661653,2.0717902709206952,2.0717902709206952,2.579331375649424
IL688,12.5,17267.884615384617,14.446222155452578,15.71260230769231,39.63567923076923,0.5326634427957734,0.5326634427957734,5.103451369781075
IL689,16.5,15713.79411764706,19.708311215527182,25.40187857142857,91.9901138655462,0.9986490552145442,0.9986490552145442,4.2526792797575705
IL690,10.0,22686.52380952381,16.59509369695737,16.06102904761906,57.34674333333334,0.9122704765316505,0.9122704765316505,8.587578007842943
IL691,11.0,7566.608695652174,28.787602142161294,26.874638074534165,85.48333372670808,2.2502668620295547,2.2502668620295547,4.2739870093866
IL693,16.0,17061.18181818182,19.89016891813715,24.8093003030303,56.64263363636364,1.4772386677429619,1.4772386677429619,6.686884193951125
IL695,14.5,16780.5,21.057325460666828,22.233840952380945,106.76717428571428,1.201599717740145,1.201599717740145,6.677854761749135
IL696,12.0,11200.88,15.744528459191633,15.979195714285718,44.699195714285715,0.7940432361569559,0.7940432361569559,5.762999637724912
IL697,16.5,12092.558823529413,18.236563846854626,19.21264949579832,46.9185318487395,0.4491775775693487,0.4491775775693487,3.859006344321246
IL698,10.5,16384.68181818182,25.59460367628865,29.399997272727273,52.218179090909096,1.9108663539421145,1.9108663539421145,5.9824507380936485
IL699,12.5,14383.923076923076,16.77914437003855,16.531810439560438,44.68565659340659,0.6293690189809412,0.6293690189809412,3.6120056037331905
IL700,10.5,4087.0,36.682604023263025,34.86752883116883,81.86752883116883,1.7715600926281014,1.7715600926281014,1.9673568960009296
IL702,17.5,10793.027777777777,22.773061474430897,24.77652349206349,53.08207904761905,0.5234354221066486,0.5234354221066486,2.3321336687439254
IL703,11.0,3358.695652173913,27.932109909592228,26.844004844720494,58.53965701863354,1.5429161251093195,1.5429161251093195,1.438025126591452
IL704,9.5,20828.35,32.273184878071845,31.680391428571426,98.08039142857142,1.3422170098931097,1.3422170098931097,5.278992999341245
IL705,16.0,14532.969696969696,17.149661557515206,18.239833896103892,42.98225813852813,0.7524763688504086,0.7524763688504086,3.1339274802169097
IL706,8.5,1455.4444444444443,26.44941600562695,25.08725904761905,49.36503682539683,1.2757136861669522,1.2757136861669522,-0.23382151132707926
IL707,12.0,20254.4,22.371886258036398,26.560554285714282,69.80055428571428,0.8992062401033862,0.8992062401033862,7.471353030800944
IL708,8.5,1830.9444444444443,33.17297611400625,31.35300380952381,70.01967047619047,2.5933904206295706,2.5933904206295706,1.56324335319597
IL709,12.5,17840.115384615383,18.939155214478724,19.530566043956046,60.45364296703297,0.5260790046650764,0.5260790046650764,4.768632923784033
IL710,10.5,14735.59090909091,18.284737056456176,19.02616116883117,50.54888844155844,0.8681057798869376,0.8681057798869376,4.827305596499428
IL711,12.0,12020.56,23.36600739022007,24.063335714285717,53.303335714285716,1.1232143380607171,1.1232143380607171,4.178406055757278
IL712,9.0,11416.421052631578,24.453093368785265,22.885999849624056,56.9912630075188,2.0182306888215473,2.0182306888215473,3.4946539577289677
IL713,12.0,5372.32,18.7076330055644,18.47450428571429,38.37450428571429,1.2583990011867778,1.2583990011867778,1.0308845843001277
IL714,10.5,15147.5,29.338464829053827,31.09186428571428,61.50095519480519,1.577300896963298,1.577300896963298,5.610298930831333
IL715,12.5,3737.269230769231,18.4337920709574,18.201421868131867,38.85526802197802,1.1118745916254578,1.1118745916254578,1.034663126507639
IL717,10.0,10553.190476190477,18.154316511062394,18.45959380952381,36.602450952380956,1.6381636005333977,1.6381636005333977,9.145626178834991
IL718,10.0,22960.14285714286,30.22974990677059,35.83270809523809,71.83270809523809,3.2330212416299866,3.2330212416299866,9.544345775998172
IL719,10.0,13057.047619047618,25.736333289552693,26.2501019047619,53.58343523809524,1.7608437558344239,1.7608437558344239,3.865281661518227
IL720,12.0,13192.92,30.16549817798994,31.47356142857143,66.83356142857144,2.156188275730417,2.156188275730417,4.99974273017853
IL721,12.0,4034.76,17.73269561365284,17.559511428571426,31.839511428571427,1.1119403190007628,1.1119403190007628,1.05635434086674
IL723,8.5,15048.388888888889,21.712071259819886,21.55062746031746,49.49507190476191,1.8779258453773073,1.8779258453773073,5.049977750631831
IL724,12.5,5403.7692307692305,16.94211033956646,16.51756923076923,35.767569230769226,1.3337003122086806,1.3337003122086806,2.022037429083931
IL726,10.5,1626.409090909091,18.398588600516767,17.853115194805195,31.67129701298701,1.4649613616323298,1.4649613616323298,-0.2791538655250566
IL727,8.5,8471.444444444445,17.690360170330866,17.128070793650792,37.96140412698413,1.2179855459862117,1.2179855459862117,3.1789150951475604
IL728,12.0,14810.88,18.811384757637406,19.316414285714288,43.796414285714285,0.776212517247537,0.776212517247537,7.954757474694284
IL729,11.0,16314.91304347826,22.799400839363088,23.508034534161492,52.24716496894411,1.0945321768948186,1.0945321768948186,5.3978320837958345
IL731,9.0,16291.631578947368,43.10963170377441,43.61150721804511,100.92729669172932,2.3037542895792433,2.3037542895792433,6.247753270582425
IL733,13.5,13361.0,31.736172443631748,33.14295714285714,61.19652857142858,1.9974325275429567,1.9974325275429567,4.796450698878811
IL734,10.5,16348.045454545454,45.03738749493549,50.299660129870134,102.86784194805196,3.4234260013878965,3.4234260013878965,7.367195813221448
IL735,12.0,12163.24,19.32357945015385,19.831371428571426,43.89137142857143,0.8463250813470752,0.8463250813470752,5.67602462069236
IL736,12.5,13545.461538461539,19.368668606110973,20.01321043956044,47.87859505494505,1.0661372808180336,1.0661372808180336,6.56669306274286
IL737,13.0,16200.925925925925,20.771053205814543,22.32456211640212,51.28752507936509,1.783085699001607,1.783085699001607,6.917235512530123
IL738,15.0,11486.129032258064,21.51199081250461,22.109401981566823,51.81907940092166,1.2939976597465335,1.2939976597465335,9.224029402662701
IL739,13.0,14788.37037037037,15.259830631612102,15.59834349206349,40.82056571428571,1.2135524418715726,1.2135524418715726,9.275756384701047
IL740,11.5,12679.166666666666,15.842331997723086,16.051670952380956,37.63500428571429,0.881437112449424,0.881437112449424,5.30804311774461
IL741,16.0,4298.121212121212,15.879705546616988,15.658662467532467,31.47684428571429,1.2125747717644397,1.2125747717644397,2.046021690110598
IL742,9.5,16608.9,17.671072963909005,18.330015714285715,42.830015714285715,1.0186281021543375,1.0186281021543375,7.992041435068217
IL743,10.5,15114.818181818182,18.02978198825123,18.797672727272726,40.115854545454546,1.2265708426865571,1.2265708426865571,7.389855487597639
IL744,12.5,12909.346153846154,18.545181600054867,19.389082307692306,51.06215923076923,1.1197135098544873,1.1197135098544873,5.9464325984625095
IL746,12.5,12609.538461538461,22.38713603706146,22.88330263736264,53.22945648351648,1.1662638240851249,1.1662638240851249,6.901332160437667
IL747,13.5,9928.82142857143,22.089584177460956,22.532649999999997,48.104078571428566,1.17028056602657,1.17028056602657,6.690798937700565
IL748,11.0,4053.6521739130435,17.13122314158385,16.61825142857143,43.5312949068323,1.2437252048271186,1.2437252048271186,1.2508647451218387
IL749,12.5,15018.615384615385,26.690158129571856,24.705531978021977,68.59014736263737,1.5357352504828794,1.5357352504828794,4.562891641786792
IL750,10.0,4130.428571428572,17.963346506772105,17.511711904761903,37.559330952380954,1.6890632726333499,1.6890632726333499,3.0048227664798848
IL751,12.5,7416.153846153846,15.259703862614366,15.074203186813188,34.574203186813186,1.2604359528289213,1.2604359528289213,3.372879554826386
IL752,12.5,10450.538461538461,17.59921846377748,17.276966923076923,44.71927461538462,1.605645880583975,1.605645880583975,5.324788541679137
IL753,13.5,13827.035714285714,21.196096983448257,22.041209999999996,50.809067142857145,1.4419646450985908,1.4419646450985908,6.4046582615481125
IL754,13.5,11333.17857142857,23.509371992444887,24.146355714285715,66.05707,1.8736882295863233,1.8736882295863233,4.611649427608506
IL755,10.0,16311.333333333334,24.861691255861405,26.15551285714286,54.203131904761904,1.233425596041108,1.233425596041108,6.78253724222022
IL756,13.5,14669.25,20.453719374504196,21.21463142857143,49.92891714285714,1.1461204121036017,1.1461204121036017,6.18217749068166
IL757,10.5,15567.318181818182,23.62384261214978,23.947204415584416,56.719931688311696,1.7914973365976277,1.7914973365976277,7.868147738549076
IL758,9.5,11874.0,18.60230496816917,18.664442857142852,45.114442857142855,1.5487207454194039,1.5487207454194039,10.086554961138589
IL759,10.5,12696.09090909091,21.258280415053104,21.804585974025972,47.87276779220779,1.6084423193976927,1.6084423193976927,7.801541952018823
IL760,18.0,11925.675675675675,14.791022289132435,15.238159498069496,44.07599733590733,0.6684213281121081,0.6684213281121081,5.394464169263096
IL761,10.5,7756.318181818182,15.862078090464871,15.42422766233766,35.94695493506493,1.4117116684094588,1.4117116684094588,4.495089041316459
IL762,12.0,3060.0,15.670042675886348,15.394365714285714,28.154365714285714,1.303186634189414,1.303186634189414,1.0232418353035464
IL763,11.5,8266.916666666666,17.775795922752234,17.587647142857143,37.42098047619047,1.3829823312794844,1.3829823312794844,4.524044458303635
IL764,9.5,14297.45,28.39100172535755,27.604498571428575,74.30449857142858,2.3482952408344673,2.3482952408344673,9.010217043408684
IL765,10.0,14838.809523809523,27.187713193574783,27.81339,57.28958047619047,2.0249315766363494,2.0249315766363494,6.939574980808712
IL767,8.5,10615.888888888889,16.699856328332793,16.103550158730158,40.381327936507944,1.1195633428715184,1.1195633428715184,5.867892594117378
IL768,12.0,15354.8,22.022395802563356,23.194858571428572,54.714858571428564,1.5224233118783617,1.5224233118783617,7.01341059602649
IL769,15.0,10767.451612903225,20.09719876140185,20.86126156682028,51.087068018433186,1.4427011709006996,1.4427011709006996,5.780244236548136
IL771,16.0,10215.787878787878,21.4932800559763,22.216134112554116,47.64037653679654,1.6355800888441026,1.6355800888441026,4.8239591048131425
IL772,10.5,7194.363636363636,33.96643872422645,35.42396506493506,69.19669233766234,4.577457259568442,4.577457259568442,4.14886141834743
IL773,14.0,11784.034482758621,17.265848563855265,17.878787881773402,41.63740857142857,1.3515996644715613,1.3515996644715613,3.5734822955672674
IL774,14.0,14423.586206896553,20.119761634632543,21.17460645320197,52.34702024630542,1.220054052762381,1.220054052762381,5.2017876810980255
IL776,9.5,17389.95,35.055244795868184,32.06624,108.51624,2.809535525128983,2.809535525128983,7.250620170801138
IL777,14.0,11917.310344827587,17.78004697409532,18.355189211822662,46.355189211822655,1.074446990168262,1.074446990168262,4.0841767682711545
IL778,9.0,14198.631578947368,18.064727839931503,18.477524661654133,43.81962992481203,1.8006732855263177,1.8006732855263177,7.2227127758324965
IL780,9.0,5650.105263157895,18.44427922426432,18.132866165413535,33.396024060150374,1.936898741623234,1.936898741623234,0.7921480835975181
IL782,11.0,6855.782608695652,17.555580154974017,17.117324347826084,40.682541739130436,1.6511371546710925,1.6511371546710925,2.5691991431516956
