,Height_rate
IL078,0.030773426987267042
IL079,0.048452778569605795
IL080,0.020531228138535057
IL081,0.050047278333983196
IL082,0.05480332280700894
IL083,0.08720718478542604
IL084,0.04599848018508941
IL085,0.14796226787275862
IL086,0.06714868713504576
IL087,0.017997857826694105
IL088,0.05292843992154499
IL089,0.2209815237982853
IL090,0.11918834708984442
IL091,0.09284220248766188
IL092,0.0679667865519224
IL093,0.04021842837534629
IL094,0.015220330066897238
IL095,0.04441639606863806
IL096,0.08309921932012462
IL097,0.08309418494709339
IL098,0.10583997059669831
IL099,0.00904250993557848
IL100,0.010528643003104117
IL101,0.3088470409477152
IL102,0.10069265286215136
IL103,0.052449093711506724
IL104,0.085296671957866
IL105,0.10013138144111645
IL106,0.04974497866195126
IL107,0.11765947575757135
IL108,0.08029258716865084
IL109,0.05406079217641128
IL110,0.06653111422366038
IL111,0.08662196131338398
IL112,0.03673007892829942
IL113,0.05820459501909582
IL114,0.06545571019495222
IL115,0.1648906291978795
IL116,0.08774539850583668
IL117,0.07562383675640398
IL118,0.03987664767320077
IL119,0.060025060720012575
IL120,0.07027012893392862
IL121,0.08047835668781562
IL122,0.11942597700017084
IL123,0.047077212988894016
IL124,0.11874224612247772
IL125,0.03598437361603839
IL126,0.10892301391600047
IL127,0.07219307292925677
IL128,0.05528584077308358
IL129,0.002637825513712614
IL130,0.02288464338364245
IL131,-0.015249853282820788
IL132,0.03527634491837855
IL133,0.02111619843345147
IL134,0.02741585047683086
IL135,0.016697784030531432
IL136,0.06890377647033732
IL137,0.1249887854197429
IL138,0.042100035601960406
IL139,0.044397052759101184
IL140,0.050056387490865044
IL141,0.11307491306144843
IL142,0.09810537964863446
IL143,0.06644067622500274
IL144,0.10759548185880792
IL145,0.09464780785766928
IL146,0.10251667231219237
IL147,0.202412504643314
IL148,0.03222240157249033
IL149,0.057818327179906114
IL150,0.08549007231414948
IL151,0.060578521303917866
IL152,0.037298514663335836
IL153,0.039658030967003315
IL154,0.15453493086786887
IL155,0.012857474274257975
IL156,0.03508675508900861
IL157,0.060450260755849916
IL158,0.10429837396545322
IL159,0.05439212385488315
IL160,0.055974626901955316
IL161,0.03536006280031729
IL162,0.07226910749912226
IL163,0.05018514808679006
IL164,0.0578344811801631
IL165,0.15356060476221767
IL166,0.03379734116001555
IL167,0.07322214757493202
IL168,0.07259007860036458
IL169,0.07003768747898426
IL170,0.10340067855872193
IL171,0.07789109722700595
IL172,0.08283006877818407
IL173,0.057567626881324635
IL174,0.06876670418450308
IL175,0.12884568787668382
IL176,0.18978635219209464
IL177,-0.019789904366466854
IL178,0.04082197634947444
IL179,0.2507703995858498
IL180,0.0627202433411627
IL181,0.06577875372917748
IL182,0.13129546762730318
IL183,0.10030156423530952
IL184,0.06364004595167896
IL185,0.05116136463458184
IL186,0.09398841949000711
IL187,0.04614610283033761
IL188,0.05437052693585481
IL189,0.021909101526688016
IL190,0.04502059546375164
IL191,0.0735958472013125
IL192,0.01991071486924548
IL193,0.05380107994438757
IL194,0.11130059483869241
IL195,0.048106130287835155
IL196,0.017086419282422296
IL197,0.04090025624316346
IL198,0.045962884974193007
IL199,0.07124930757764637
IL200,0.09908855000700226
IL201,0.0250297551393332
IL202,0.028949529563235207
IL203,0.006384797738049913
IL204,0.0060100459535782896
IL205,0.06222178811454565
IL206,0.04035320595653636
IL207,0.07788296682326327
IL208,0.03381172487329602
IL209,0.0478355239587518
IL210,0.020492858315257993
IL211,0.03166616653446205
IL212,0.021574342122714127
IL213,0.05521363675794203
IL214,0.017473309779574404
IL215,0.025820872385916908
IL216,0.06278653313005632
IL217,0.028942889763506088
IL218,0.022548914901484123
IL219,0.004569895545584396
IL220,0.038476907768770864
IL221,0.03266467111164015
IL222,0.02495036526209034
IL223,0.03489695319021594
IL224,0.0006226261422855128
IL225,0.08091988398965476
IL226,0.0584010639470317
IL227,0.02889981614553751
IL228,0.015827297030927938
IL229,0.0017104143789715958
IL230,0.04124698425340834
IL231,0.017497732147242238
IL232,-0.0038815934148525902
IL233,0.10934183083336695
IL234,0.021006137566844097
IL235,0.02070516422536803
IL236,0.026705364061571476
IL237,0.04118140998250609
IL238,0.039099591961351515
IL239,0.08629963231822273
IL240,0.039705472643278165
IL241,0.12512829673858067
IL242,-0.00910353279931731
IL243,0.019429423963537217
IL244,0.015037243120979375
IL245,-0.006235141691945039
IL246,0.008750582060321269
IL247,0.02424644692661393
IL248,0.03136334225075472
IL249,0.09194111969507773
IL250,0.055840234162116226
IL251,0.011621214747396793
IL252,0.03218606380106783
IL253,0.03916116747171302
IL254,0.02877082267832177
IL255,0.026537764145214374
IL256,0.08542770511177954
IL257,0.04616874788248595
IL258,0.041649119692784696
IL259,0.042691280059989185
IL260,0.01805857054705274
IL261,0.09682609642854755
IL262,0.0721677206637748
IL263,0.027870891540318073
IL265,0.019517473288233986
IL266,0.04587467231817055
IL267,0.03291340043007859
IL268,0.03468979777212703
IL269,0.028235196388069036
IL270,0.005774979006469626
IL271,0.015927883386707854
IL272,-0.005521573337665512
IL273,0.05833700427883869
IL274,-0.016082824177869607
IL275,0.007018325498434202
IL276,-0.0104355629429096
IL277,0.0076846773721115855
IL278,0.013154862541205186
IL279,-0.0007088839527382091
IL280,0.013717489568840011
IL281,-0.007037170126892381
IL282,0.015442441000149423
IL283,0.10594927189732824
IL284,0.03264151461540564
IL285,-0.007122408888035578
IL286,0.024689035753870162
IL287,0.03686823901573648
IL288,2.7446706972660763e-05
IL289,0.018203293404176046
IL290,0.017299929534368697
IL291,-0.0005695802057489025
IL292,0.012859072823697129
IL293,0.024911657334843317
IL294,0.036598107538345984
IL295,0.015572903316895573
IL296,0.02390383604131227
IL297,0.024936236630475818
IL298,0.018725879235448203
IL299,-0.03343014626680275
IL300,0.059699584848764864
IL301,0.03584087501697881
IL302,-0.004760887152441084
IL303,0.01862669591104545
IL304,-0.002300932089392531
IL305,-0.002653934680264536
IL306,0.018820304883685454
IL307,0.009878743262333338
IL308,0.1426190448308803
IL309,0.050004661833718045
IL310,0.03436573967712004
IL311,0.05326765839962172
IL312,0.016310638299684283
IL313,0.011635221161178228
IL314,0.08621750977249494
IL315,-0.01047146479773735
IL316,0.010833284187518333
IL317,0.0385541929773629
IL318,0.06909105422536625
IL319,0.030638568372353042
IL320,0.05114175728325103
IL321,-0.00941544907214102
IL322,0.07255072832659278
IL323,0.003865567433209917
IL324,0.011554109407074475
IL325,0.02124946869154658
IL327,0.030468620996510043
IL328,0.02401316822176715
IL329,0.027290320720116244
IL330,0.03314957809889976
IL331,0.027036978118864435
IL332,0.03620000793866892
IL333,0.015604435273274809
IL334,0.05536515767031231
IL335,0.17218790954119298
IL336,0.08362567079170243
IL337,-0.009622510175458916
IL338,0.026668030285161515
IL339,0.0727490642968697
IL340,0.04283893700622215
IL341,0.03392288838962073
IL342,-0.0028318806145175195
IL343,0.0008267042640988884
IL344,0.025723177321137828
IL345,0.02796996122956656
IL346,0.12310484561565316
IL347,0.04056446425800061
IL348,-0.07941402333848743
IL349,0.0259643341739861
IL350,0.0426707927368918
IL351,0.009525333352521674
IL352,0.032672060961444746
IL353,0.017278102381697625
IL354,0.008541721888011437
IL355,0.03728631627514606
IL356,0.08794581885772056
IL357,0.048137306970310004
IL358,0.025659685821197903
IL359,0.024705834375123352
IL360,0.018287016889987174
IL361,0.06937171180981419
IL362,0.003836046628072026
IL363,-0.011511472327552598
IL364,0.008439635356768397
IL365,0.01681354722533004
IL366,0.044780272147963394
IL367,0.03592098073545935
IL368,0.015868178484099986
IL369,0.03685201663379549
IL370,0.06043450505400761
IL372,0.04957144036129282
IL373,0.041604517612560094
IL374,0.03241492233972259
IL375,0.018017203760784736
IL376,0.02498337588300181
IL377,0.022252910615184217
IL378,0.040007258660157544
IL379,0.042887228784108763
IL380,0.039325355495459804
IL381,0.10718211378280408
IL382,-0.014039645897630827
IL383,0.0012722769693774055
IL384,0.09945785777609341
IL385,0.030795393359342633
IL386,0.09995492196642171
IL387,-0.0007485095687548261
IL388,-0.004278068252857964
IL389,0.05403599724162495
IL390,0.018988290054393547
IL391,0.03721480836928456
IL392,0.06044995184649946
IL393,0.024281745545948513
IL394,0.08929666343292608
IL395,0.025481383484719823
IL396,0.03180283748398153
IL397,0.08316539400876277
IL398,0.04553369623292074
IL399,0.04043912952142613
IL400,0.04451023284987791
