acc,height0521,coordinates
IL532,0.5021901627247072,"(113, 511)"
IL532,2.4333864500160383,"(366, 513)"
IL532,5.080452077672262,"(885, 513)"
IL532,3.4239346647369397,"(629, 514)"
IL532,1.0265764141737446,"(110, 616)"
IL532,2.858163520458331,"(358, 616)"
IL532,4.871098843841415,"(880, 621)"
IL533,3.814294377916944,"(871, 125)"
IL533,2.2508092362577736,"(637, 595)"
IL533,0.0521781493689266,"(109, 80)"
IL533,2.1844008057131523,"(633, 81)"
IL533,1.3242262802512892,"(367, 82)"
IL533,0.5889347014334874,"(111, 187)"
IL533,2.162236230500045,"(628, 188)"
IL533,2.840246180748802,"(882, 284)"
IL533,0.5956316567003945,"(364, 286)"
IL533,2.1417387180622347,"(629, 286)"
IL533,0.5126839916940753,"(632, 390)"
IL533,3.816166578758753,"(885, 392)"
IL533,1.1433307578632297,"(628, 493)"
IL533,4.379947673286115,"(875, 493)"
IL533,0.7823307420188845,"(366, 601)"
IL533,0.4765382784324057,"(109, 603)"
IL533,4.915072051395568,"(884, 604)"
IL535,3.646054036305952,"(921, 386)"
IL535,0.0981650471694886,"(361, 266)"
IL535,1.2107121022547682,"(360, 70)"
IL535,1.6689305244748782,"(624, 71)"
IL535,3.383159380196271,"(884, 71)"
IL535,3.579577290644033,"(886, 178)"
IL535,1.427736494624131,"(632, 179)"
IL535,0.8002738080569678,"(630, 279)"
IL535,3.5091295294500027,"(885, 281)"
IL535,0.4719155991017434,"(626, 384)"
IL535,1.1152986836788576,"(363, 494)"
IL535,0.138172026462148,"(112, 496)"
IL535,1.84723898218632,"(631, 498)"
IL535,4.705149429947515,"(889, 498)"
IL535,1.7284330120370672,"(364, 603)"
IL535,2.137786245867912,"(624, 605)"
IL535,4.637885748355475,"(893, 606)"
IL536,0.7695627107768974,"(626, 433)"
IL536,2.0725454338874165,"(629, 628)"
IL536,0.9329970994137088,"(621, 76)"
IL536,4.372997099413709,"(885, 80)"
IL536,1.505733417821669,"(632, 183)"
IL536,3.3381712287669423,"(885, 185)"
IL536,3.151305557125152,"(885, 277)"
IL536,1.3411563033938083,"(633, 281)"
IL536,3.498967248667441,"(879, 387)"
IL536,4.683842870557987,"(885, 486)"
IL536,4.882847845682365,"(880, 599)"
IL537,3.462635589787712,"(871, 548)"
IL537,1.781206388345737,"(629, 335)"
IL537,0.5723520715519612,"(388, 280)"
IL537,1.778144877263177,"(615, 607)"
IL537,0.4872231605020296,"(367, 75)"
IL537,2.34314355851198,"(630, 77)"
IL537,4.926626145576656,"(888, 79)"
IL537,0.6213525137358609,"(370, 184)"
IL537,1.6772729117458107,"(638, 184)"
IL537,4.540357488860239,"(893, 187)"
IL537,4.074287837118946,"(889, 287)"
IL537,0.5741883346313825,"(368, 391)"
IL537,3.953292812243324,"(887, 395)"
IL537,0.4492132102532737,"(371, 492)"
IL537,1.816178384382627,"(634, 495)"
IL537,1.223342563487105,"(758, 524)"
IL537,1.1150838570194423,"(371, 601)"
IL538,0.0797082508763891,"(367, 632)"
IL538,0.5014903105104533,"(380, 81)"
IL538,2.0321325527582257,"(797, 171)"
IL538,2.232242887912369,"(634, 72)"
IL538,4.797417017265602,"(891, 74)"
IL538,0.4041831864198313,"(364, 180)"
IL538,4.836023982439732,"(889, 181)"
IL538,3.2091583107979407,"(634, 182)"
IL538,1.7470687585591351,"(638, 277)"
IL538,0.0845811963700802,"(369, 280)"
IL538,4.644979206320329,"(891, 282)"
IL538,3.011944380449682,"(889, 382)"
IL538,1.4541334351760504,"(633, 385)"
IL538,2.444382191394956,"(635, 490)"
IL538,0.9474667685093836,"(364, 492)"
IL538,5.943287664031772,"(894, 496)"
IL538,1.4780140321909752,"(631, 594)"
IL538,4.695327465026796,"(893, 595)"
IL539,0.6191010647878574,"(369, 288)"
IL539,2.0858726375707777,"(638, 77)"
IL539,4.602887562943912,"(891, 78)"
IL539,0.3632855728941617,"(369, 79)"
IL539,2.8068676624463995,"(636, 186)"
IL539,5.077713433590678,"(888, 187)"
IL539,2.1831860704066,"(807, 264)"
IL539,1.7535343291130667,"(633, 282)"
IL539,4.753932339063316,"(891, 285)"
IL539,0.3262706475210271,"(372, 392)"
IL539,4.566469652496152,"(889, 398)"
IL539,0.0750271640411188,"(108, 495)"
IL539,0.98139502563048,"(367, 495)"
IL539,2.646270647521028,"(628, 495)"
IL539,5.348161194784709,"(893, 499)"
IL539,0.8303502495110768,"(371, 598)"
IL539,4.9252756226454055,"(887, 600)"
IL539,3.2323402992623214,"(630, 601)"
IL541,0.4953160893683872,"(364, 81)"
IL541,2.401982756035053,"(634, 81)"
IL541,4.715017581905702,"(880, 81)"
IL541,1.5367091241942583,"(635, 183)"
IL541,3.0996941988211244,"(881, 183)"
IL541,0.3396118478371903,"(364, 283)"
IL541,1.4644128032512027,"(628, 283)"
IL541,3.470639472452964,"(882, 288)"
IL541,1.1400512146642754,"(730, 365)"
IL541,0.5440723082738605,"(630, 386)"
IL541,3.138301163995253,"(881, 391)"
IL541,0.9920881093606626,"(772, 435)"
IL541,1.9470573829007252,"(627, 491)"
IL541,3.846161860512666,"(885, 491)"
IL541,1.140490218721621,"(367, 594)"
IL541,2.5830772833982376,"(629, 594)"
IL541,5.007952905288786,"(884, 598)"
IL542,1.7129961668078888,"(377, 602)"
IL542,2.164566759803745,"(794, 568)"
IL542,2.263418503705469,"(374, 78)"
IL542,2.843319001217908,"(634, 78)"
IL542,0.4134682549492501,"(122, 80)"
IL542,6.109786662909449,"(884, 81)"
IL542,1.913766762411936,"(358, 182)"
IL542,4.968692135546266,"(883, 188)"
IL542,3.0857070609193995,"(625, 189)"
IL542,1.187069249974126,"(103, 190)"
IL542,3.5458065634069618,"(623, 287)"
IL542,0.8249437349833038,"(103, 289)"
IL542,3.11898581048368,"(358, 290)"
IL542,5.594960792262683,"(879, 290)"
IL542,2.390183444678485,"(363, 396)"
IL542,0.3479618066084304,"(107, 398)"
IL542,4.528095120620892,"(637, 398)"
IL542,4.646702085795021,"(880, 402)"
IL542,0.1576807791975047,"(111, 500)"
IL542,2.438741886790047,"(366, 500)"
IL542,3.5172740270441905,"(625, 500)"
IL542,6.890881190272633,"(885, 503)"
IL542,1.663227021942757,"(108, 609)"
IL542,3.905209548481589,"(629, 610)"
IL542,3.693667259924374,"(884, 611)"
IL543,4.154621279568417,"(902, 628)"
IL543,2.0311690326065053,"(369, 76)"
IL543,2.6351491321089924,"(638, 77)"
IL543,0.4182918183592701,"(110, 78)"
IL543,5.202512316188594,"(895, 81)"
IL543,1.099228734099042,"(364, 178)"
IL543,1.8383332117109823,"(640, 182)"
IL543,4.624004853502028,"(892, 183)"
IL543,2.135049629621431,"(636, 281)"
IL543,2.0864924156910822,"(373, 282)"
IL543,4.394950127133868,"(890, 285)"
IL543,1.1772488247286963,"(367, 384)"
IL543,2.689079480367699,"(635, 388)"
IL543,4.552960077382624,"(884, 391)"
IL543,1.103805848526903,"(374, 490)"
IL543,2.700337996703219,"(632, 490)"
IL543,4.600920276387599,"(891, 491)"
IL543,0.3649388290426509,"(112, 492)"
IL543,2.634154107233371,"(634, 593)"
IL543,1.856044654497052,"(371, 595)"
IL544,3.191112876456584,"(362, 80)"
IL544,3.465043640712153,"(634, 84)"
IL544,4.566934187975836,"(889, 91)"
IL544,1.6125063272793172,"(103, 189)"
IL544,2.809123242702203,"(365, 192)"
IL544,0.2421182596556521,"(624, 192)"
IL544,5.584048615836531,"(886, 196)"
IL544,4.601959063597725,"(645, 294)"
IL544,1.3462376705628998,"(360, 296)"
IL544,4.988625730264392,"(884, 300)"
IL544,2.0089242377270784,"(362, 397)"
IL544,0.915580326187821,"(109, 399)"
IL544,3.688924237727079,"(886, 401)"
IL544,0.0427550834982231,"(628, 505)"
IL544,3.0210635412096654,"(361, 506)"
IL544,6.564347123299218,"(884, 511)"
IL544,3.503650605886282,"(362, 605)"
IL544,3.900665531259417,"(633, 610)"
IL544,1.8409640387221036,"(888, 611)"
IL545,3.2662571588969254,"(879, 547)"
IL545,2.451484218071135,"(856, 179)"
IL545,0.1994476647728218,"(99, 77)"
IL545,0.3291900753314936,"(366, 79)"
IL545,2.792473657421045,"(874, 80)"
IL545,2.363219926077761,"(628, 82)"
IL545,1.4328716673712938,"(359, 185)"
IL545,2.3783443041872143,"(622, 187)"
IL545,0.593954034199573,"(111, 189)"
IL545,0.8789858813333309,"(366, 292)"
IL545,3.935160224585225,"(881, 292)"
IL545,2.12043385642602,"(620, 295)"
IL545,1.7867025131424388,"(625, 383)"
IL545,1.8838169410031356,"(368, 389)"
IL545,0.222165461245412,"(105, 391)"
IL545,4.765806990754379,"(883, 394)"
IL545,1.456354254435971,"(366, 494)"
IL545,1.869289577819055,"(629, 495)"
IL545,1.1703841051822392,"(370, 595)"
IL545,1.894563209659851,"(628, 600)"
IL546,0.5141186872508943,"(113, 345)"
IL546,1.2051317378211914,"(106, 77)"
IL546,2.706027260209251,"(632, 79)"
IL546,3.0845347228958184,"(363, 80)"
IL546,3.864236215433132,"(879, 83)"
IL546,0.8919032565715259,"(112, 182)"
IL546,2.5241367129455687,"(364, 182)"
IL546,4.014683976627162,"(881, 185)"
IL546,3.0043357179206938,"(629, 186)"
IL546,1.7959775089654697,"(359, 285)"
IL546,1.8992610910550225,"(628, 290)"
IL546,3.768713827373429,"(880, 294)"
IL546,3.5701068621993004,"(872, 386)"
IL546,2.31597750896547,"(361, 387)"
IL546,2.222843180607261,"(623, 394)"
IL546,1.4111406661096852,"(631, 491)"
IL546,1.78463422538338,"(361, 498)"
IL546,3.779659101005272,"(882, 498)"
IL546,0.4745144825755503,"(108, 600)"
IL546,1.9320403476383472,"(370, 601)"
IL546,3.652892931851041,"(628, 603)"
IL546,4.319559598517709,"(879, 605)"
IL547,2.181520364540308,"(362, 85)"
IL547,3.63843578742588,"(630, 85)"
IL547,1.8725872435212,"(106, 87)"
IL547,5.499530314789064,"(881, 90)"
IL547,3.161022852102498,"(368, 189)"
IL547,1.0219743669297945,"(109, 190)"
IL547,3.178336284938318,"(621, 190)"
IL547,5.25256514065971,"(873, 193)"
IL547,3.380127329714437,"(624, 285)"
IL547,4.652764145634835,"(875, 292)"
IL547,3.565997976480606,"(362, 294)"
IL547,1.561221857077622,"(108, 298)"
IL547,3.302117379465681,"(620, 395)"
IL547,2.6135601655353327,"(108, 396)"
IL547,1.7385352899134423,"(363, 396)"
IL547,4.75346066304777,"(880, 399)"
IL547,0.6395594239265181,"(111, 503)"
IL547,2.898734294888566,"(365, 503)"
IL547,3.5697790710079698,"(626, 503)"
IL547,4.795848722749263,"(879, 505)"
IL547,3.137739270012945,"(631, 602)"
IL547,2.7990328023512543,"(363, 607)"
IL547,4.668485538669662,"(880, 607)"
IL548,1.1340385015104069,"(366, 633)"
IL548,1.6684393290657065,"(392, 487)"
IL548,2.8849608565814915,"(641, 296)"
IL548,1.5556829632612077,"(362, 76)"
IL548,0.2281419356389751,"(103, 78)"
IL548,3.876876993111954,"(634, 79)"
IL548,4.269911818982601,"(885, 80)"
IL548,1.9966779881368293,"(366, 181)"
IL548,4.796279978186581,"(881, 183)"
IL548,3.3698123164950378,"(634, 184)"
IL548,0.7087481767121693,"(110, 185)"
IL548,0.8100113214701627,"(114, 291)"
IL548,2.444041172216432,"(367, 291)"
IL548,6.138568535400511,"(887, 295)"
IL548,0.0886182866442926,"(367, 396)"
IL548,3.735384455798521,"(631, 397)"
IL548,0.7132949035597154,"(113, 399)"
IL548,6.231304853808471,"(889, 399)"
IL548,2.672299878684093,"(635, 497)"
IL548,0.8045729480506365,"(120, 501)"
IL548,5.473891918485089,"(885, 501)"
IL548,2.0776730130124514,"(632, 597)"
IL548,3.881454107539815,"(888, 600)"
IL549,1.0834013108625058,"(747, 155)"
IL549,2.606503195645433,"(630, 195)"
IL549,2.358355917057101,"(369, 84)"
IL549,1.375070750533034,"(109, 85)"
IL549,4.269599698151629,"(635, 86)"
IL549,3.8015399966590895,"(881, 86)"
IL549,2.185818603624265,"(365, 183)"
IL549,0.6390038715521422,"(112, 185)"
IL549,3.903828553873022,"(881, 187)"
IL549,1.7472841263292116,"(371, 286)"
IL549,2.7482066633257576,"(631, 289)"
IL549,1.4805449717834689,"(116, 290)"
IL549,5.411490245415311,"(886, 293)"
IL549,0.2243118347273913,"(109, 390)"
IL549,2.845321091186455,"(364, 390)"
IL549,2.431589747902872,"(630, 390)"
IL549,4.399947956858097,"(885, 398)"
IL549,0.0731817877038674,"(364, 493)"
IL549,4.509400693176505,"(888, 493)"
IL549,2.9078086533755085,"(626, 496)"
IL549,1.3679081558630717,"(108, 597)"
IL549,3.60830616581332,"(630, 597)"
IL549,2.367709150887947,"(372, 598)"
IL549,4.994574822529738,"(882, 601)"
IL549,5.811603962543953,"(75, 498)"
IL550,0.7571860027359465,"(92, 642)"
IL550,0.9001094573023121,"(339, 81)"
IL550,4.202133770769063,"(886, 85)"
IL550,3.823427303107371,"(633, 88)"
IL550,0.8508213303828986,"(111, 187)"
IL550,2.1361988904783464,"(371, 188)"
IL550,2.60432282549543,"(634, 190)"
IL550,3.4703924772367234,"(886, 194)"
IL550,1.3756073148543295,"(370, 293)"
IL550,0.4934592223641338,"(113, 296)"
IL550,4.666412377734236,"(635, 297)"
IL550,4.550790487186973,"(886, 299)"
IL550,0.7864123777342362,"(110, 397)"
IL550,2.420442228480505,"(364, 398)"
IL550,3.977656158828763,"(635, 398)"
IL550,4.848700934948168,"(883, 401)"
IL550,1.0779312282802316,"(111, 498)"
IL550,2.837556656341201,"(368, 500)"
IL550,3.017157418454204,"(627, 500)"
IL550,4.492071579238164,"(882, 501)"
IL550,1.2142730742516497,"(747, 570)"
IL550,2.839012513995605,"(369, 602)"
IL550,3.976064119027768,"(636, 604)"
IL550,4.590989492162098,"(886, 604)"
IL551,0.4435754479129166,"(624, 626)"
IL551,0.9674621296482462,"(657, 71)"
IL551,2.5015971081677355,"(882, 79)"
IL551,2.299607058416492,"(878, 179)"
IL551,0.6759254663766914,"(629, 182)"
IL551,0.6379155161279346,"(628, 281)"
IL551,2.432741386774701,"(882, 283)"
IL551,0.8104528295607709,"(626, 384)"
IL551,2.7358259638891287,"(883, 385)"
IL551,0.4856767101577857,"(623, 485)"
IL551,2.417617008665248,"(883, 485)"
IL551,1.3732388992125122,"(758, 577)"
IL551,2.440701585779676,"(883, 592)"
IL552,0.1698055733113275,"(84, 551)"
IL552,2.2318414097091197,"(627, 390)"
IL552,3.671690280949768,"(366, 74)"
IL552,0.9121562601059444,"(99, 75)"
IL552,4.214926043209543,"(633, 77)"
IL552,4.523582759627454,"(905, 80)"
IL552,2.4189996405682983,"(366, 178)"
IL552,3.3651747994284484,"(637, 178)"
IL552,1.080655620646386,"(99, 181)"
IL552,4.473433505896109,"(900, 185)"
IL552,0.4153240531597912,"(745, 277)"
IL552,5.126965844204568,"(638, 281)"
IL552,4.530340489988191,"(892, 285)"
IL552,0.3203129266835463,"(106, 289)"
IL552,1.1080603715677515,"(98, 389)"
IL552,1.7539713025814727,"(365, 389)"
IL552,5.231642461119991,"(896, 394)"
IL552,4.801393704901084,"(636, 496)"
IL552,6.224279277040388,"(899, 497)"
IL552,2.7695529088811845,"(361, 499)"
IL552,3.338110122811532,"(367, 602)"
IL552,4.518806640224469,"(633, 602)"
IL552,5.976319078035413,"(900, 602)"
IL552,13.051542958632428,"(67, 522)"
IL553,0.3734911905468756,"(105, 626)"
IL553,2.087274366659628,"(361, 631)"
IL553,3.611282668270825,"(871, 390)"
IL553,1.461080364042009,"(359, 71)"
IL553,0.5321494886541274,"(103, 74)"
IL553,4.837437471815246,"(892, 77)"
IL553,3.564601650919723,"(624, 78)"
IL553,3.866094188233156,"(631, 180)"
IL553,3.929377770322708,"(885, 181)"
IL553,1.8093777703227083,"(363, 184)"
IL553,3.036319217545193,"(360, 284)"
IL553,3.7634076210689766,"(637, 287)"
IL553,4.197039461864996,"(893, 287)"
IL553,0.8014960905563289,"(785, 324)"
IL553,3.3852981683326586,"(356, 393)"
IL553,1.5484822479346478,"(103, 395)"
IL553,4.2290792628600204,"(631, 395)"
IL553,3.459328019078926,"(640, 489)"
IL553,2.581701383150289,"(99, 496)"
IL553,3.4491787653475843,"(890, 497)"
IL553,3.2575369743028078,"(365, 498)"
IL553,4.818731004153554,"(889, 602)"
IL553,4.101915083755543,"(634, 603)"
IL553,0.7544683421170486,"(742, 658)"
IL553,4.2919105609152,"(99, 635)"
IL554,1.1802832626293789,"(632, 629)"
IL554,0.3174431271201809,"(371, 630)"
IL554,0.1525478633757062,"(371, 73)"
IL554,1.746854514831801,"(635, 74)"
IL554,2.8356107337372745,"(884, 75)"
IL554,1.223471430254687,"(731, 168)"
IL554,1.7926256591104082,"(644, 177)"
IL554,3.9136206839860304,"(891, 177)"
IL554,1.5487918655630306,"(41, 212)"
IL554,1.169143072045732,"(379, 282)"
IL554,0.062277400403941,"(117, 287)"
IL554,2.2795908332397623,"(632, 287)"
IL554,3.922177897916379,"(888, 287)"
IL554,0.3151218383773235,"(370, 388)"
IL554,2.1579987934387663,"(636, 391)"
IL554,3.717799788463642,"(887, 393)"
IL554,0.685759987468618,"(634, 492)"
IL554,3.683570932742249,"(888, 492)"
IL554,3.7619788929412543,"(888, 597)"
IL555,0.7359310606804712,"(358, 631)"
IL555,3.25703720887559,"(870, 469)"
IL555,0.1670702130579018,"(372, 73)"
IL555,2.483488123505663,"(896, 73)"
IL555,2.142791606092728,"(640, 79)"
IL555,2.7597070289783003,"(900, 175)"
IL555,0.7724433473862602,"(367, 179)"
IL555,0.1147319046001902,"(107, 180)"
IL555,2.1825926011176024,"(640, 181)"
IL555,1.598712004102678,"(371, 284)"
IL555,4.597318969276807,"(904, 285)"
IL555,2.186572700620091,"(635, 287)"
IL555,3.01871778314307,"(908, 380)"
IL555,1.887866232958399,"(367, 387)"
IL555,0.7517677841197896,"(106, 390)"
IL555,3.29423439216238,"(642, 390)"
IL555,1.8448811583315328,"(641, 489)"
IL555,0.9374763828459044,"(369, 490)"
IL555,0.9782144916648664,"(637, 594)"
IL555,3.0381149891773047,"(878, 599)"
IL557,0.0656802621926848,"(65, 283)"
IL557,1.7823872370278888,"(380, 173)"
IL557,0.6281170645052176,"(369, 72)"
IL557,3.31770245760342,"(644, 74)"
IL557,1.32586166158352,"(759, 78)"
IL557,6.12267758198153,"(893, 78)"
IL557,2.747752208847202,"(641, 181)"
IL557,5.088846736210386,"(894, 183)"
IL557,4.158498477503918,"(641, 289)"
IL557,2.308650503995664,"(368, 293)"
IL557,4.985364149145709,"(891, 301)"
IL557,2.401284547155659,"(374, 403)"
IL557,3.5514848989001218,"(635, 404)"
IL557,5.353324348150685,"(886, 408)"
IL557,1.9445681292452115,"(378, 505)"
IL557,4.881301777881013,"(891, 509)"
IL557,1.7708367859616292,"(635, 514)"
IL557,1.596110417802425,"(784, 574)"
IL557,2.979393999891978,"(637, 612)"
IL557,0.2334501982784074,"(110, 614)"
IL557,3.753523353125808,"(882, 616)"
IL559,1.284713528619288,"(647, 179)"
IL559,3.2145761156986827,"(885, 381)"
IL559,0.3746767436841187,"(385, 183)"
IL559,0.3276934953575541,"(384, 285)"
IL559,2.7313590216908628,"(651, 70)"
IL559,1.1371489415184763,"(382, 72)"
IL559,5.166203667886635,"(904, 74)"
IL559,4.004810633060765,"(906, 177)"
IL559,3.2328703345533016,"(896, 281)"
IL559,0.0038156081851434,"(376, 386)"
IL559,1.2529698370408644,"(648, 386)"
IL559,0.0672981952498199,"(110, 504)"
IL559,2.426024626786405,"(643, 504)"
IL559,4.149352652264111,"(897, 504)"
IL559,2.1168504340557908,"(636, 610)"
IL559,2.757049439030914,"(903, 610)"
IL559,1.0695843159107,"(373, 611)"
IL560,1.6974374787802944,"(666, 452)"
IL560,2.1024833425441365,"(644, 125)"
IL560,1.9244831462925407,"(613, 630)"
IL560,1.0165582937668391,"(375, 73)"
IL560,0.0020322410861872,"(126, 77)"
IL560,3.073403090483892,"(888, 80)"
IL560,3.8741991103843887,"(891, 177)"
IL560,1.617084682523692,"(383, 188)"
IL560,1.5356916476978206,"(636, 278)"
IL560,2.0429553292898603,"(381, 286)"
IL560,4.761164284513741,"(884, 288)"
IL560,0.3128060755585178,"(111, 386)"
IL560,1.4704180158570246,"(376, 390)"
IL560,4.380865777051055,"(885, 390)"
IL560,4.81014905809805,"(893, 496)"
IL560,0.1216379020889482,"(121, 497)"
IL560,1.069422990981403,"(361, 597)"
IL560,0.4524659370789408,"(120, 600)"
IL560,3.918776224812248,"(888, 600)"
IL561,2.9519045310314143,"(360, 337)"
IL561,2.95246843755164,"(677, 60)"
IL561,2.26497967601581,"(608, 267)"
IL561,2.774004488458501,"(669, 189)"
IL561,4.060668248178646,"(877, 66)"
IL561,1.231574720592982,"(351, 94)"
IL561,1.8072478194167525,"(374, 184)"
IL561,6.022203162473704,"(904, 184)"
IL561,1.0193737876866296,"(106, 186)"
IL561,7.127078784364252,"(909, 284)"
IL561,5.350561371428928,"(644, 391)"
IL561,5.752153411229924,"(905, 395)"
IL561,1.4895825870070878,"(372, 494)"
IL561,3.638521570433903,"(647, 495)"
IL561,5.414640973418977,"(898, 499)"
IL561,0.4716685742682349,"(111, 500)"
IL561,3.917128535608032,"(639, 597)"
IL561,1.779815102772211,"(375, 605)"
IL561,6.518521570433904,"(902, 605)"
IL561,0.9171285356080324,"(102, 607)"
IL562,3.024042342651644,"(805, 193)"
IL562,4.663136496212996,"(644, 75)"
IL562,1.77836037681001,"(363, 77)"
IL562,1.7775082679276704,"(111, 78)"
IL562,5.2046290335264285,"(894, 78)"
IL562,4.345723560889612,"(648, 179)"
IL562,0.4217434613871251,"(104, 182)"
IL562,2.5130867449692147,"(369, 182)"
IL562,6.119852914123444,"(901, 285)"
IL562,4.696171322083643,"(644, 286)"
IL562,2.140748436511503,"(374, 289)"
IL562,1.0892061479542887,"(104, 291)"
IL562,4.395872814620956,"(643, 389)"
IL562,0.0734847549194634,"(107, 394)"
IL562,2.453065592768436,"(373, 394)"
IL562,7.738957391735383,"(907, 398)"
IL562,1.265922565864737,"(810, 415)"
IL562,4.582937491237871,"(649, 492)"
IL562,1.4539023142758492,"(110, 493)"
IL562,7.1825394812876215,"(907, 494)"
IL562,2.938336293405378,"(369, 496)"
IL562,4.407017093227921,"(648, 595)"
IL562,0.5743802773075233,"(108, 599)"
IL562,5.077066844471702,"(366, 599)"
IL562,5.120449929048817,"(900, 599)"
IL563,3.3266838497086573,"(866, 595)"
IL563,2.4044212237199494,"(669, 376)"
IL563,3.134022878542063,"(871, 77)"
IL563,0.6503384783361854,"(370, 79)"
IL563,1.6541174338769524,"(637, 79)"
IL563,4.402973155269987,"(900, 180)"
IL563,0.3510328567625249,"(364, 181)"
IL563,1.8111665038138929,"(637, 182)"
IL563,2.5872517622351614,"(641, 283)"
IL563,1.3428736527824254,"(369, 288)"
IL563,5.134316438852077,"(900, 288)"
IL563,2.226654747309788,"(368, 393)"
IL563,5.408744299548595,"(899, 396)"
IL563,4.80038609059337,"(904, 491)"
IL563,2.336505493578445,"(638, 492)"
IL563,0.4238686776580467,"(377, 493)"
IL563,3.1106348468122755,"(637, 595)"
IL563,0.9808836030311818,"(376, 596)"
IL564,3.0258393954865435,"(843, 608)"
IL564,0.3052669700417407,"(114, 80)"
IL564,1.3161715781356236,"(374, 80)"
IL564,5.757763617936619,"(896, 80)"
IL564,4.678161627886868,"(644, 81)"
IL564,2.0455248119664686,"(369, 178)"
IL564,4.062838244802291,"(644, 184)"
IL564,7.90005217515055,"(901, 187)"
IL564,2.097664115449056,"(368, 287)"
IL564,5.83875864281224,"(893, 288)"
IL564,4.696868095548559,"(634, 289)"
IL564,5.244330782115722,"(896, 390)"
IL564,2.320350682613236,"(637, 394)"
IL564,1.6839327721654742,"(370, 397)"
IL564,4.041942722414231,"(642, 497)"
IL564,2.0528879960460715,"(370, 499)"
IL564,6.152987498533633,"(890, 501)"
IL564,2.4209170402296545,"(361, 599)"
IL564,3.632987498533633,"(633, 601)"
IL566,3.3005672177527376,"(850, 182)"
IL566,0.2225071851375064,"(75, 515)"
IL566,3.4787006294243543,"(643, 78)"
IL566,2.616328612122331,"(370, 80)"
IL566,4.834521524946743,"(894, 82)"
IL566,2.3183588668994,"(371, 185)"
IL566,3.487257843354703,"(635, 186)"
IL566,3.9588996343994793,"(641, 290)"
IL566,1.705964311016395,"(374, 291)"
IL566,5.6386858518271925,"(895, 291)"
IL566,0.198464558781553,"(113, 292)"
IL566,3.93163595280744,"(635, 396)"
IL566,3.014417784096853,"(370, 397)"
IL566,0.3867815041897984,"(111, 399)"
IL566,5.781734663077744,"(897, 401)"
IL566,5.890043913006444,"(897, 496)"
IL566,2.1925314751955,"(374, 500)"
IL566,3.224571276190524,"(633, 505)"
IL566,1.3971085896233602,"(788, 541)"
IL566,3.671138440369628,"(637, 604)"
IL566,5.726660828429329,"(893, 604)"
IL566,2.2484518732054504,"(369, 605)"
IL567,1.6078645773194191,"(841, 328)"
IL567,1.1342078965880624,"(650, 329)"
IL567,0.1742098572418271,"(386, 476)"
IL567,0.0760623182037321,"(377, 70)"
IL567,0.5224777440708017,"(646, 70)"
IL567,3.2767065997921936,"(906, 71)"
IL567,0.7697349324124838,"(106, 73)"
IL567,2.3413832167076176,"(903, 172)"
IL567,0.3413832167076176,"(635, 174)"
IL567,2.362704620006536,"(901, 278)"
IL567,0.7004785442102319,"(368, 380)"
IL567,0.2285438308344352,"(105, 382)"
IL567,1.2347165500409505,"(808, 434)"
IL567,2.3807862017822448,"(901, 484)"
IL567,0.7520310919809319,"(638, 485)"
IL567,0.7362090873543838,"(368, 588)"
IL567,0.8342365059936707,"(637, 588)"
IL567,2.7463583410857275,"(900, 591)"
IL567,0.8136135997809637,"(29, 316)"
IL572,4.367959443762182,"(678, 538)"
IL572,0.8483005096169851,"(902, 40)"
IL572,4.012426838081851,"(381, 124)"
IL572,2.6300072705214808,"(123, 126)"
IL572,5.447862273517286,"(651, 126)"
IL572,4.77801152724863,"(911, 136)"
IL572,3.931245358094401,"(116, 227)"
IL572,2.9799212141783773,"(375, 228)"
IL572,4.5535517112123,"(646, 228)"
IL572,3.2594997469780083,"(907, 230)"
IL572,4.442482715836473,"(117, 317)"
IL572,4.2247776964028585,"(639, 321)"
IL572,3.398157581766009,"(905, 321)"
IL572,4.676875479436724,"(379, 323)"
IL572,7.426568741178977,"(637, 420)"
IL572,3.6920236323283273,"(904, 422)"
IL572,5.237514014810818,"(373, 424)"
IL572,5.730020776105897,"(111, 425)"
IL572,3.04348416406455,"(116, 526)"
IL572,4.929056303368032,"(381, 528)"
IL572,4.387961776004849,"(899, 536)"
IL572,4.153931925258581,"(121, 622)"
IL572,5.218608542174003,"(383, 622)"
IL572,6.028359785955097,"(651, 625)"
IL572,5.610216307487562,"(915, 627)"
IL573,0.8607891710790936,"(104, 468)"
IL573,0.4818996142033205,"(758, 210)"
IL573,0.080790528902626,"(756, 486)"
IL573,4.136949848583292,"(643, 82)"
IL573,3.022877812268053,"(380, 84)"
IL573,1.611974724205183,"(119, 86)"
IL573,6.090780694354436,"(906, 90)"
IL573,1.9747607938569232,"(384, 185)"
IL573,1.9277956197275703,"(122, 189)"
IL573,6.255556813757421,"(906, 189)"
IL573,4.595457311269859,"(651, 190)"
IL573,3.7836262199113655,"(646, 301)"
IL573,1.5178453709713526,"(124, 303)"
IL573,6.298939898334536,"(908, 304)"
IL573,2.2235170127623967,"(380, 308)"
IL573,5.226502087389262,"(645, 406)"
IL573,2.162820495349461,"(381, 411)"
IL573,5.806203579926576,"(904, 413)"
IL573,2.2436165152499594,"(378, 522)"
IL573,3.16819362967782,"(645, 522)"
IL573,4.826619850484613,"(898, 524)"
IL573,4.444412535150457,"(640, 618)"
