,acc,height,coordinates
227,IL413,11.802442787422454,"(712, 482)"
228,IL413,22.2782691461105,"(898, 482)"
229,IL413,0.7634503997090913,"(316, 485)"
230,IL413,8.939095732684251,"(124, 486)"
231,IL413,20.7784916448477,"(900, 597)"
232,IL413,26.466147461138178,"(125, 602)"
233,IL416,17.357084830550573,"(897, 108)"
234,IL416,26.02317765798515,"(320, 109)"
235,IL416,24.70323095898837,"(127, 110)"
236,IL416,22.261983628134406,"(316, 208)"
237,IL416,17.64778391626583,"(901, 209)"
238,IL416,15.613346058256973,"(708, 210)"
239,IL416,25.07450773383437,"(125, 211)"
240,IL416,21.05720750873142,"(515, 213)"
241,IL416,23.007465196951006,"(313, 309)"
242,IL416,23.11531696146774,"(511, 310)"
243,IL416,18.060924921666746,"(714, 311)"
244,IL416,19.782981989385352,"(897, 311)"
245,IL416,25.00570522567017,"(124, 316)"
246,IL416,14.10308324311714,"(713, 419)"
247,IL416,21.85862141848203,"(316, 421)"
248,IL416,22.594321936592117,"(514, 421)"
249,IL416,21.21450262452132,"(121, 424)"
250,IL416,18.870324111950147,"(897, 424)"
251,IL416,18.562166480108303,"(904, 511)"
252,IL416,26.048650294801075,"(315, 515)"
253,IL416,24.12676766394351,"(124, 519)"
254,IL416,18.59433287178366,"(903, 614)"
255,IL416,24.72382657604187,"(126, 615)"
256,IL418,10.81654348041786,"(710, 51)"
257,IL418,19.44210644215818,"(896, 52)"
258,IL418,28.60114827711443,"(123, 57)"
259,IL418,16.83092150543982,"(706, 153)"
260,IL418,24.10876152181142,"(124, 156)"
261,IL418,15.022520501056249,"(896, 156)"
262,IL418,23.12502234393273,"(313, 158)"
263,IL418,23.002050104490962,"(507, 158)"
264,IL418,20.342671862614456,"(313, 270)"
265,IL418,23.332989228167822,"(509, 270)"
266,IL418,5.169730533752859,"(897, 271)"
267,IL418,16.553455533624422,"(709, 272)"
268,IL418,22.876599574260812,"(127, 275)"
269,IL418,20.166310513078237,"(125, 380)"
270,IL418,24.887742435232504,"(311, 382)"
271,IL418,26.1303655341878,"(512, 382)"
272,IL418,18.583205748091146,"(897, 384)"
273,IL418,7.604043551587055,"(710, 386)"
274,IL418,17.474695965354417,"(895, 494)"
275,IL418,26.051267725933617,"(125, 495)"
276,IL418,29.30702021972232,"(123, 602)"
277,IL418,16.093247194535035,"(513, 602)"
278,IL418,22.805896011067723,"(894, 603)"
279,IL419,8.4778204830355,"(899, 53)"
280,IL419,12.81229320280158,"(122, 56)"
281,IL419,16.296600652818558,"(129, 165)"
282,IL419,3.9394083768995136,"(900, 165)"
283,IL419,13.9238977315236,"(309, 169)"
284,IL419,14.591513789150397,"(510, 170)"
285,IL419,8.042072126702429,"(703, 170)"
286,IL419,12.312488702447993,"(307, 271)"
287,IL419,13.401931621901838,"(506, 271)"
288,IL419,13.302531311046476,"(123, 274)"
289,IL419,7.804190460705731,"(708, 274)"
290,IL419,12.406704788217667,"(894, 276)"
291,IL419,15.863452388443527,"(120, 382)"
292,IL419,10.922232738528223,"(894, 383)"
293,IL419,10.04589483647737,"(309, 384)"
294,IL419,15.48518737717118,"(897, 485)"
295,IL419,17.024532036435755,"(126, 493)"
296,IL419,5.250444637711223,"(711, 496)"
297,IL419,11.365741255495816,"(509, 601)"
298,IL419,5.087782151490676,"(305, 607)"
299,IL419,14.949624200298246,"(124, 608)"
300,IL419,19.899441529028664,"(899, 609)"
301,IL420,8.93089505898443,"(311, 85)"
302,IL420,23.513106063380196,"(899, 88)"
303,IL420,30.276383950089272,"(122, 91)"
304,IL420,31.714739763318473,"(315, 181)"
305,IL420,30.982202449885637,"(713, 182)"
306,IL420,22.579031563302443,"(902, 182)"
307,IL420,33.141804439935385,"(517, 183)"
308,IL420,30.82165741653476,"(123, 185)"
309,IL420,30.645629967434378,"(120, 272)"
310,IL420,0.6449341725494406,"(899, 273)"
311,IL420,31.70638155436325,"(312, 276)"
312,IL420,32.755336778243844,"(509, 276)"
313,IL420,30.59135667874136,"(705, 277)"
314,IL420,27.91653080809459,"(712, 377)"
315,IL420,22.833727797143567,"(900, 378)"
316,IL420,30.439316877746332,"(313, 379)"
317,IL420,29.810461156353302,"(513, 382)"
318,IL420,28.16908490111555,"(119, 385)"
319,IL420,23.85226654046033,"(898, 495)"
320,IL420,28.870912325166767,"(120, 496)"
321,IL420,30.675933793169218,"(704, 498)"
322,IL420,27.77943790880367,"(120, 609)"
323,IL420,0.46734440478181405,"(313, 611)"
324,IL420,24.979966101026303,"(898, 612)"
325,IL421,20.955122919131636,"(707, 102)"
326,IL421,20.157814482705344,"(896, 104)"
327,IL421,24.764675157937603,"(510, 198)"
328,IL421,25.216814461420192,"(315, 200)"
329,IL421,19.79575981133162,"(896, 201)"
330,IL421,23.633001567128762,"(122, 202)"
331,IL421,1.9812386880955,"(707, 205)"
332,IL421,21.884078143012232,"(512, 315)"
333,IL421,20.319305275324528,"(898, 317)"
334,IL421,22.163879138037107,"(310, 319)"
335,IL421,22.779222258191233,"(121, 320)"
336,IL421,23.6381079937585,"(708, 320)"
337,IL421,20.960957743334177,"(893, 417)"
338,IL421,21.32586918778835,"(307, 419)"
339,IL421,24.02994962983495,"(119, 420)"
340,IL421,23.671938839529645,"(511, 421)"
341,IL421,21.57084431216646,"(706, 422)"
342,IL421,21.64268510818636,"(309, 511)"
343,IL421,20.831876877797832,"(118, 512)"
344,IL421,1.413732340417738,"(505, 512)"
345,IL421,1.5180434397503397,"(702, 512)"
346,IL421,22.320360263260106,"(887, 512)"
347,IL421,18.608992746388218,"(894, 611)"
348,IL421,22.843792062720787,"(118, 612)"
349,IL421,0.7459072258502362,"(308, 612)"
350,IL422,14.46348728418857,"(312, 70)"
351,IL422,0.6146195523867677,"(897, 74)"
352,IL422,23.20157106839275,"(120, 75)"
353,IL422,22.822594413162104,"(897, 180)"
354,IL422,5.594141279662947,"(511, 181)"
355,IL422,21.80154814070097,"(308, 183)"
356,IL422,12.189771145640655,"(711, 183)"
357,IL422,23.926675678655727,"(129, 185)"
358,IL422,19.87879031754435,"(309, 293)"
359,IL422,18.535407289432204,"(510, 294)"
360,IL422,24.95408398976291,"(122, 296)"
361,IL422,2.220634311780109,"(700, 297)"
362,IL422,17.552671749174117,"(901, 297)"
363,IL422,20.87930299623101,"(512, 406)"
364,IL422,25.983183593245936,"(314, 407)"
365,IL422,18.120677105385152,"(124, 410)"
366,IL422,15.844442609171097,"(708, 412)"
367,IL422,21.897664890463552,"(897, 416)"
368,IL422,15.592495906827612,"(707, 513)"
369,IL422,26.932995318931237,"(119, 514)"
370,IL422,26.541265733466272,"(897, 514)"
371,IL422,25.553174943864196,"(119, 610)"
372,IL422,16.697206791485875,"(896, 611)"
373,IL423,21.637528724533013,"(896, 50)"
374,IL423,19.497573167281764,"(708, 54)"
375,IL423,27.739310653610858,"(118, 58)"
376,IL423,19.656720845118663,"(892, 155)"
377,IL423,26.88831698644278,"(311, 160)"
378,IL423,26.09229708594527,"(508, 160)"
379,IL423,15.885638524539987,"(701, 160)"
380,IL423,26.610756908846675,"(118, 162)"
381,IL423,16.13573162911132,"(708, 266)"
382,IL423,24.4727725615844,"(507, 269)"
383,IL423,19.483465248837945,"(895, 270)"
384,IL423,24.40730342368333,"(312, 271)"
385,IL423,22.796869554080565,"(117, 274)"
386,IL423,15.854569728862517,"(897, 383)"
387,IL423,23.737073205348253,"(507, 384)"
388,IL423,24.403540867039794,"(311, 385)"
389,IL423,26.671375690492397,"(117, 386)"
390,IL423,18.665497102188958,"(707, 387)"
391,IL423,21.57448649424873,"(897, 485)"
392,IL423,19.890263178239124,"(512, 498)"
393,IL423,26.454571806125813,"(121, 502)"
394,IL423,17.77661118122972,"(894, 600)"
395,IL423,23.960115635510306,"(116, 610)"
396,IL424,27.814381115989534,"(316, 58)"
397,IL424,29.39785563289206,"(128, 59)"
398,IL424,20.93414950362679,"(903, 63)"
399,IL424,29.002077384762437,"(312, 158)"
400,IL424,14.531895069122173,"(900, 158)"
401,IL424,27.03806913508715,"(127, 162)"
402,IL424,28.598893305160452,"(515, 162)"
403,IL424,27.32148036983706,"(709, 162)"
404,IL424,22.16944056884204,"(518, 266)"
405,IL424,28.347048785719437,"(127, 269)"
406,IL424,21.06871421365578,"(904, 272)"
407,IL424,25.567848529041044,"(707, 273)"
408,IL424,28.590933106155475,"(309, 274)"
409,IL424,21.772227508270767,"(905, 369)"
410,IL424,22.93284072012419,"(120, 375)"
411,IL424,22.868943056404227,"(313, 376)"
412,IL424,25.743967932026116,"(512, 378)"
413,IL424,25.478694300185325,"(708, 378)"
414,IL424,1.9250598507098537,"(510, 466)"
415,IL424,1.310518183601106,"(725, 470)"
416,IL424,20.986428032955168,"(339, 471)"
417,IL424,16.526235609423715,"(904, 471)"
418,IL424,21.83273323615144,"(109, 473)"
419,IL424,27.89191218932283,"(114, 620)"
420,IL424,21.623059252284335,"(908, 629)"
421,IL424,0.090692337474783,"(325, 632)"
422,IL425,23.048511444681854,"(900, 56)"
423,IL425,30.939823192744985,"(129, 57)"
424,IL425,34.14157895916713,"(309, 58)"
425,IL425,27.036566642787502,"(123, 164)"
426,IL425,27.143507375201768,"(304, 164)"
427,IL425,22.791530911976494,"(710, 165)"
428,IL425,19.034754663096987,"(896, 166)"
429,IL425,24.998233743360974,"(515, 168)"
430,IL425,18.524419206382202,"(902, 274)"
431,IL425,24.221119315500278,"(310, 277)"
432,IL425,20.95478182763541,"(117, 281)"
433,IL425,21.17932827072416,"(512, 281)"
434,IL425,21.081417822962965,"(706, 281)"
435,IL425,21.015523371773934,"(899, 384)"
436,IL425,30.046989962266448,"(124, 388)"
437,IL425,23.106220402422355,"(312, 388)"
438,IL425,22.076085614802096,"(511, 388)"
439,IL425,20.486591952316196,"(709, 390)"
440,IL425,15.333759229483476,"(898, 498)"
441,IL425,27.586564232288477,"(118, 500)"
442,IL425,14.474454791231668,"(316, 607)"
443,IL425,22.733715456716475,"(901, 609)"
444,IL425,28.229582396385897,"(118, 610)"
445,IL426,22.904628303408074,"(901, 88)"
446,IL426,31.847635786962556,"(321, 92)"
447,IL426,36.658780065569516,"(123, 93)"
448,IL426,6.33615347416497,"(717, 93)"
449,IL426,17.30971825245789,"(904, 190)"
450,IL426,31.859377080494895,"(318, 196)"
451,IL426,28.81798404566902,"(124, 197)"
452,IL426,27.795695488455095,"(522, 199)"
453,IL426,30.38873031432574,"(713, 206)"
454,IL426,23.773934825950953,"(903, 304)"
455,IL426,32.49878006556952,"(514, 305)"
456,IL426,34.37201389641529,"(130, 306)"
457,IL426,30.82156613522126,"(312, 307)"
458,IL426,34.4480337969128,"(710, 309)"
459,IL426,36.30116812527101,"(132, 406)"
460,IL426,36.49718802576852,"(322, 407)"
461,IL426,30.383357179997383,"(515, 408)"
462,IL426,28.6998745929327,"(900, 412)"
463,IL426,29.774600961091906,"(710, 414)"
464,IL426,36.46196414517151,"(129, 505)"
465,IL426,3.7649533171959266,"(521, 507)"
466,IL426,29.395894493430212,"(324, 508)"
467,IL426,25.1964922695987,"(901, 508)"
468,IL426,9.769426831738675,"(719, 511)"
469,IL426,33.86873031432574,"(125, 604)"
470,IL426,9.305360330016287,"(324, 604)"
471,IL426,0.16078787320082366,"(709, 607)"
472,IL426,30.513178272673905,"(898, 608)"
473,IL427,13.070045604345221,"(898, 61)"
474,IL427,23.522491041313682,"(120, 62)"
475,IL427,16.598728924759797,"(313, 170)"
476,IL427,17.931355920503886,"(117, 171)"
477,IL427,14.60408720510631,"(894, 171)"
478,IL427,18.0409795543347,"(511, 172)"
479,IL427,18.801434430502763,"(124, 280)"
480,IL427,16.493375180288066,"(508, 282)"
481,IL427,13.988354016059859,"(704, 283)"
482,IL427,13.98144161602309,"(898, 285)"
483,IL427,17.415874275784102,"(313, 286)"
484,IL427,18.341167300497126,"(509, 386)"
485,IL427,19.163132712291656,"(310, 390)"
486,IL427,15.612050552399051,"(901, 391)"
487,IL427,18.602283949744532,"(121, 393)"
488,IL427,14.176049733806956,"(708, 393)"
489,IL427,16.469505030732147,"(118, 490)"
490,IL427,18.531217051740906,"(309, 490)"
491,IL427,13.813754466500104,"(895, 497)"
492,IL427,12.460516072548153,"(897, 602)"
493,IL427,17.579759889573552,"(124, 605)"
494,IL428,18.137892617083338,"(710, 81)"
495,IL428,18.969301802661107,"(899, 82)"
496,IL428,29.66063166246927,"(127, 83)"
497,IL428,27.196002069819656,"(312, 171)"
498,IL428,23.910992826906387,"(513, 172)"
499,IL428,22.05767134097198,"(900, 174)"
500,IL428,23.152220975292295,"(712, 177)"
501,IL428,28.856333640804856,"(126, 178)"
502,IL428,20.443250891422515,"(511, 287)"
503,IL428,19.152117634429842,"(899, 288)"
504,IL428,22.413912517580847,"(709, 289)"
505,IL428,24.770131423053485,"(309, 290)"
506,IL428,24.9435226369188,"(125, 292)"
507,IL428,23.29465083171116,"(899, 392)"
508,IL428,27.04625057451559,"(121, 396)"
509,IL428,28.202370229023636,"(316, 397)"
510,IL428,22.63938515439677,"(710, 397)"
511,IL428,24.29178787011753,"(711, 488)"
512,IL428,21.231836011996883,"(903, 490)"
513,IL428,26.692445559144893,"(126, 491)"
514,IL428,0.6760759825526419,"(314, 492)"
515,IL428,18.90289393067023,"(900, 599)"
516,IL428,23.164673165209756,"(704, 605)"
517,IL428,18.881632619440246,"(122, 606)"
518,IL430,9.256263815163532,"(723, 547)"
519,IL430,42.18700379954381,"(159, 274)"
520,IL430,31.831567664236367,"(884, 633)"
521,IL430,2.2595973676762027,"(543, 62)"
522,IL430,28.65271074876604,"(911, 63)"
523,IL430,4.331807840814187,"(310, 54)"
524,IL430,12.847741236083955,"(709, 55)"
525,IL430,37.95629703627661,"(128, 63)"
526,IL430,42.14087356193235,"(313, 157)"
527,IL430,35.863261621633846,"(620, 158)"
528,IL430,34.37351037785275,"(887, 158)"
